Date Sampled,Address,1st Draw,2nd Draw,3rd Draw,4th Draw,5th Draw,6th Draw,7th Draw,8th Draw,9th Draw,10th Draw,11th Draw,3 Minute,5 Minute,7 Minute,10 Minute,15 Minute,20 Minute,geodata,place_id,osm_type,osm_id,boundingbox,lat,lon,display_name,class,type,importance,road,neighbourhood,suburb
6/4/2018,18XX N Dayton St******,5.36,5.32,5.14,4.74,4.49,4.31,4.65,4.92,6.2,11.3,15.1,15.8,16.2,3.53,1.94,-1.0,-1.0,"{""place_id"": 142282454, ""licence"": ""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"", ""osm_type"": ""way"", ""osm_id"": 158977043, ""boundingbox"": [""41.9114858"", ""41.9138064"", ""-87.6495766"", ""-87.6495233""], ""lat"": ""41.9121682"", ""lon"": ""-87.6495455"", ""display_name"": ""North Dayton Street, Lincoln Park, Chicago, Cook County, Illinois, 60614, United States"", ""class"": ""highway"", ""type"": ""residential"", ""importance"": 0.6200099999999998, ""address"": {""road"": ""North Dayton Street"", ""suburb"": ""Lincoln Park"", ""city"": ""Chicago"", ""county"": ""Cook County"", ""state"": ""Illinois"", ""ISO3166-2-lvl4"": ""US-IL"", ""postcode"": ""60614"", ""country"": ""United States"", ""country_code"": ""us""}}
",142282454.0,way,158977043.0,"['41.9114858', '41.9138064', '-87.6495766', '-87.6495233']",41.9121682,-87.6495455,"North Dayton Street, Lincoln Park, Chicago, Cook County, Illinois, 60614, United States",highway,residential,0.6200099999999998,North Dayton Street,,Lincoln Park
10/13/2019,18XX N Dayton St******,7.86,6.74,9.33,9.73,10.3,10.8,15.5,22.7,22.0,22.6,23.7,24.3,-1.0,-1.0,-1.0,-1.0,-1.0,"{""place_id"": 142282454, ""licence"": ""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"", ""osm_type"": ""way"", ""osm_id"": 158977043, ""boundingbox"": [""41.9114858"", ""41.9138064"", ""-87.6495766"", ""-87.6495233""], ""lat"": ""41.9121682"", ""lon"": ""-87.6495455"", ""display_name"": ""North Dayton Street, Lincoln Park, Chicago, Cook County, Illinois, 60614, United States"", ""class"": ""highway"", ""type"": ""residential"", ""importance"": 0.6200099999999998, ""address"": {""road"": ""North Dayton Street"", ""suburb"": ""Lincoln Park"", ""city"": ""Chicago"", ""county"": ""Cook County"", ""state"": ""Illinois"", ""ISO3166-2-lvl4"": ""US-IL"", ""postcode"": ""60614"", ""country"": ""United States"", ""country_code"": ""us""}}
",142282454.0,way,158977043.0,"['41.9114858', '41.9138064', '-87.6495766', '-87.6495233']",41.9121682,-87.6495455,"North Dayton Street, Lincoln Park, Chicago, Cook County, Illinois, 60614, United States",highway,residential,0.6200099999999998,North Dayton Street,,Lincoln Park
12/12/2019,18XX N Hudson Ave,7.29,7.35,7.17,6.58,6.35,6.86,6.45,6.11,6.88,8.14,11.2,11.7,5.96,2.4,1.81,-1.0,-1.0,"{""place_id"": 117615054, ""licence"": ""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"", ""osm_type"": ""way"", ""osm_id"": 45086611, ""boundingbox"": [""41.9027078"", ""41.9035221"", ""-87.640169"", ""-87.6401378""], ""lat"": ""41.9029702"", ""lon"": ""-87.6401479"", ""display_name"": ""North Hudson Avenue, Parkside of Old Town, Near North Side, Chicago, Cook County, Illinois, 60610, United States"", ""class"": ""highway"", ""type"": ""residential"", ""importance"": 0.6200099999999998, ""address"": {""road"": ""North Hudson Avenue"", ""residential"": ""Parkside of Old Town"", ""suburb"": ""Near North Side"", ""city"": ""Chicago"", ""county"": ""Cook County"", ""state"": ""Illinois"", ""ISO3166-2-lvl4"": ""US-IL"", ""postcode"": ""60610"", ""country"": ""United States"", ""country_code"": ""us""}}
",117615054.0,way,45086611.0,"['41.9027078', '41.9035221', '-87.640169', '-87.6401378']",41.9029702,-87.6401479,"North Hudson Avenue, Parkside of Old Town, Near North Side, Chicago, Cook County, Illinois, 60610, United States",highway,residential,0.6200099999999998,North Hudson Avenue,,Near North Side
10/30/2019,18XX N Larrabee ,4.78,8.75,9.98,8.48,5.68,3.25,1.59,1.18,1.2,1.11,1.04,0.978,-1.0,-1.0,-1.0,-1.0,-1.0,"{""place_id"": 129189445, ""licence"": ""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"", ""osm_type"": ""way"", ""osm_id"": 107248003, ""boundingbox"": [""41.9027341"", ""41.9035022"", ""-87.6437452"", ""-87.6434075""], ""lat"": ""41.9031689"", ""lon"": ""-87.64357633665131"", ""display_name"": ""Chicago Police Department 18th District, 1160, North Larrabee Street, River North, Near North Side, Chicago, Cook County, Illinois, 60610, United States"", ""class"": ""amenity"", ""type"": ""police"", ""importance"": 0.4200099999999999, ""icon"": ""https://nominatim.openstreetmap.org/ui/mapicons/amenity_police2.p.20.png"", ""address"": {""amenity"": ""Chicago Police Department 18th District"", ""house_number"": ""1160"", ""road"": ""North Larrabee Street"", ""neighbourhood"": ""River North"", ""suburb"": ""Near North Side"", ""city"": ""Chicago"", ""county"": ""Cook County"", ""state"": ""Illinois"", ""ISO3166-2-lvl4"": ""US-IL"", ""postcode"": ""60610"", ""country"": ""United States"", ""country_code"": ""us""}}
",129189445.0,way,107248003.0,"['41.9027341', '41.9035022', '-87.6437452', '-87.6434075']",41.9031689,-87.64357633665131,"Chicago Police Department 18th District, 1160, North Larrabee Street, River North, Near North Side, Chicago, Cook County, Illinois, 60610, United States",amenity,police,0.4200099999999999,North Larrabee Street,River North,Near North Side
1/17/2017,18XX N Leaveitt St****,16.3,18.6,35.2,35.2,34.4,35.1,31.8,28.0,23.8,20.4,3.87,3.14,-1.0,-1.0,-1.0,-1.0,-1.0,nan,,,,,,,,,,,,,
5/2/2017,18XX N Leaveitt St****,14.2,17.0,23.4,20.8,20.8,19.6,18.8,19.5,17.4,15.0,5.34,4.66,-1.0,-1.0,-1.0,-1.0,-1.0,nan,,,,,,,,,,,,,
8/15/2017,18XX N Leaveitt St****,15.3,17.1,26.4,34.6,34.0,36.3,34.5,34.4,33.2,33.7,7.92,6.87,-1.0,-1.0,-1.0,-1.0,-1.0,nan,,,,,,,,,,,,,
10/5/2017,18XX N Leaveitt St****,9.76,10.8,21.0,37.9,38.3,37.7,36.0,38.0,38.8,37.8,26.5,6.65,-1.0,-1.0,-1.0,-1.0,-1.0,nan,,,,,,,,,,,,,
5/27/2021,18XX N Luna Ave,5.8,10.0,12.0,14.0,9.4,5.6,4.2,4.0,3.7,3.7,-1.0,3.4,2.8,2.1,2.0,1.9,-1.0,"{""place_id"": 234064201, ""licence"": ""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"", ""osm_type"": ""way"", ""osm_id"": 637118478, ""boundingbox"": [""41.9057724"", ""41.9075792"", ""-87.7645983"", ""-87.7645298""], ""lat"": ""41.9075792"", ""lon"": ""-87.7645983"", ""display_name"": ""North Luna Avenue, Beat 2532, Austin, Chicago, Cook County, Illinois, 60651, United States"", ""class"": ""highway"", ""type"": ""residential"", ""importance"": 0.6199999999999999, ""address"": {""road"": ""North Luna Avenue"", ""police_beat"": ""Beat 2532"", ""suburb"": ""Austin"", ""city"": ""Chicago"", ""county"": ""Cook County"", ""state"": ""Illinois"", ""ISO3166-2-lvl4"": ""US-IL"", ""postcode"": ""60651"", ""country"": ""United States"", ""country_code"": ""us""}}
",234064201.0,way,637118478.0,"['41.9057724', '41.9075792', '-87.7645983', '-87.7645298']",41.9075792,-87.7645983,"North Luna Avenue, Beat 2532, Austin, Chicago, Cook County, Illinois, 60651, United States",highway,residential,0.6199999999999999,North Luna Avenue,,Austin
2/9/2022,18XX N Mobile Ave,2.6,25.0,3.7,6.6,10.0,10.0,8.8,7.6,7.2,6.3,6.0,2.1,1.6,1.5,1.5,-1.0,-1.0,"{""place_id"": 110419990, ""licence"": ""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"", ""osm_type"": ""way"", ""osm_id"": 24091871, ""boundingbox"": [""41.9684436"", ""41.9755204"", ""-87.785596"", ""-87.785453""], ""lat"": ""41.9720048"", ""lon"": ""-87.7855265"", ""display_name"": ""North Mobile Avenue, Jefferson Park, Chicago, Jefferson Township, Cook County, Illinois, 60630, United States"", ""class"": ""highway"", ""type"": ""residential"", ""importance"": 0.6199999999999999, ""address"": {""road"": ""North Mobile Avenue"", ""suburb"": ""Jefferson Park"", ""city"": ""Chicago"", ""municipality"": ""Jefferson Township"", ""county"": ""Cook County"", ""state"": ""Illinois"", ""ISO3166-2-lvl4"": ""US-IL"", ""postcode"": ""60630"", ""country"": ""United States"", ""country_code"": ""us""}}
",110419990.0,way,24091871.0,"['41.9684436', '41.9755204', '-87.785596', '-87.785453']",41.9720048,-87.7855265,"North Mobile Avenue, Jefferson Park, Chicago, Jefferson Township, Cook County, Illinois, 60630, United States",highway,residential,0.6199999999999999,North Mobile Avenue,,Jefferson Park
3/13/2019,18XX N Mohawk ,9.02,9.77,10.1,9.97,9.4,13.6,20.9,22.0,24.4,24.1,20.6,13.5,4.51,2.32,2.02,-1.0,-1.0,nan,,,,,,,,,,,,,
1/24/2020,18XX N Mohawk St,9.02,9.77,10.1,9.97,9.4,13.6,20.9,22.0,24.4,24.1,20.6,13.5,4.51,2.32,2.02,-1.0,-1.0,"{""place_id"": 110923542, ""licence"": ""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"", ""osm_type"": ""way"", ""osm_id"": 24083365, ""boundingbox"": [""41.8971894"", ""41.9000766"", ""-87.6412785"", ""-87.6411724""], ""lat"": ""41.8981731"", ""lon"": ""-87.6412094"", ""display_name"": ""North Mohawk Street, River North, Near North Side, Chicago, Cook County, Illinois, 60610, United States"", ""class"": ""highway"", ""type"": ""residential"", ""importance"": 0.6200099999999998, ""address"": {""road"": ""North Mohawk Street"", ""neighbourhood"": ""River North"", ""suburb"": ""Near North Side"", ""city"": ""Chicago"", ""county"": ""Cook County"", ""state"": ""Illinois"", ""ISO3166-2-lvl4"": ""US-IL"", ""postcode"": ""60610"", ""country"": ""United States"", ""country_code"": ""us""}}
",110923542.0,way,24083365.0,"['41.8971894', '41.9000766', '-87.6412785', '-87.6411724']",41.8981731,-87.6412094,"North Mohawk Street, River North, Near North Side, Chicago, Cook County, Illinois, 60610, United States",highway,residential,0.6200099999999998,North Mohawk Street,River North,Near North Side
12/13/2021,18XX N Natchez Ave,4.2,4.2,4.2,4.9,7.2,14.0,16.0,13.0,8.9,6.1,5.4,3.1,3.0,2.8,2.8,-1.0,-1.0,"{""place_id"": 200568364, ""licence"": ""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"", ""osm_type"": ""way"", ""osm_id"": 415383003, ""boundingbox"": [""41.9437941"", ""41.9456281"", ""-87.7887742"", ""-87.7887027""], ""lat"": ""41.9452123"", ""lon"": ""-87.788758"", ""display_name"": ""North Natchez Avenue, Dunning, Chicago, Jefferson Township, Cook County, Illinois, 60634, United States"", ""class"": ""highway"", ""type"": ""residential"", ""importance"": 0.6199999999999999, ""address"": {""road"": ""North Natchez Avenue"", ""neighbourhood"": ""Dunning"", ""city"": ""Chicago"", ""municipality"": ""Jefferson Township"", ""county"": ""Cook County"", ""state"": ""Illinois"", ""ISO3166-2-lvl4"": ""US-IL"", ""postcode"": ""60634"", ""country"": ""United States"", ""country_code"": ""us""}}
",200568364.0,way,415383003.0,"['41.9437941', '41.9456281', '-87.7887742', '-87.7887027']",41.9452123,-87.788758,"North Natchez Avenue, Dunning, Chicago, Jefferson Township, Cook County, Illinois, 60634, United States",highway,residential,0.6199999999999999,North Natchez Avenue,Dunning,
9/28/2021,18XX N New England Ave,4.1,5.6,8.9,6.4,7.1,7.8,6.5,6.6,7.6,7.8,10.0,5.0,-1.0,-1.0,-1.0,-1.0,-1.0,"{""place_id"": 110128714, ""licence"": ""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"", ""osm_type"": ""way"", ""osm_id"": 24077184, ""boundingbox"": [""41.9235813"", ""41.9380328"", ""-87.7981462"", ""-87.7976895""], ""lat"": ""41.9308633"", ""lon"": ""-87.7979196"", ""display_name"": ""North New England Avenue, Beat 2512, Montclare, Chicago, Jefferson Township, Cook County, Illinois, 60634, United States"", ""class"": ""highway"", ""type"": ""residential"", ""importance"": 0.7200099999999999, ""address"": {""road"": ""North New England Avenue"", ""police_beat"": ""Beat 2512"", ""suburb"": ""Montclare"", ""city"": ""Chicago"", ""municipality"": ""Jefferson Township"", ""county"": ""Cook County"", ""state"": ""Illinois"", ""ISO3166-2-lvl4"": ""US-IL"", ""postcode"": ""60634"", ""country"": ""United States"", ""country_code"": ""us""}}
",110128714.0,way,24077184.0,"['41.9235813', '41.9380328', '-87.7981462', '-87.7976895']",41.9308633,-87.7979196,"North New England Avenue, Beat 2512, Montclare, Chicago, Jefferson Township, Cook County, Illinois, 60634, United States",highway,residential,0.7200099999999999,North New England Avenue,,Montclare
2/1/2022,18XX N Wilmot Ave,9.9,9.5,11.0,15.0,17.0,21.0,23.0,21.0,17.0,14.0,10.0,5.3,4.8,4.7,4.7,-1.0,-1.0,"{""place_id"": 181591447, ""licence"": ""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"", ""osm_type"": ""way"", ""osm_id"": 314787212, ""boundingbox"": [""41.917281"", ""41.9174721"", ""-87.6868334"", ""-87.6865523""], ""lat"": ""41.9173078"", ""lon"": ""-87.6865918"", ""display_name"": ""North Wilmot Avenue, Bucktown, Logan Square, Chicago, Cook County, Illinois, 60647, United States"", ""class"": ""highway"", ""type"": ""residential"", ""importance"": 0.6199999999999999, ""address"": {""road"": ""North Wilmot Avenue"", ""neighbourhood"": ""Bucktown"", ""suburb"": ""Logan Square"", ""city"": ""Chicago"", ""county"": ""Cook County"", ""state"": ""Illinois"", ""ISO3166-2-lvl4"": ""US-IL"", ""postcode"": ""60647"", ""country"": ""United States"", ""country_code"": ""us""}}
",181591447.0,way,314787212.0,"['41.917281', '41.9174721', '-87.6868334', '-87.6865523']",41.9173078,-87.6865918,"North Wilmot Avenue, Bucktown, Logan Square, Chicago, Cook County, Illinois, 60647, United States",highway,residential,0.6199999999999999,North Wilmot Avenue,Bucktown,Logan Square
2/6/2019,18XX N Winchester ,10.8,10.8,6.18,5.99,5.76,4.43,5.9,4.94,2.78,2.18,1.82,1.59,-1.0,-1.0,-1.0,-1.0,-1.0,nan,,,,,,,,,,,,,
9/21/2019,18XX S Fairfield Ave**,11.2,10.9,16.3,36.4,30.7,28.0,20.3,20.7,20.7,19.3,17.1,6.48,5.97,5.71,8.0,-1.0,-1.0,"{""place_id"": 353034105, ""licence"": ""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"", ""osm_type"": ""way"", ""osm_id"": 1128415738, ""boundingbox"": [""41.7937237"", ""41.8005688"", ""-87.6927599"", ""-87.6925731""], ""lat"": ""41.7973624"", ""lon"": ""-87.6926724"", ""display_name"": ""South Fairfield Avenue, Marquette Manor, Gage Park, Chicago, Lake Township, Cook County, Illinois, 60629, United States"", ""class"": ""highway"", ""type"": ""residential"", ""importance"": 0.6200099999999998, ""address"": {""road"": ""South Fairfield Avenue"", ""neighbourhood"": ""Marquette Manor"", ""suburb"": ""Gage Park"", ""city"": ""Chicago"", ""municipality"": ""Lake Township"", ""county"": ""Cook County"", ""state"": ""Illinois"", ""ISO3166-2-lvl4"": ""US-IL"", ""postcode"": ""60629"", ""country"": ""United States"", ""country_code"": ""us""}}
",353034105.0,way,1128415738.0,"['41.7937237', '41.8005688', '-87.6927599', '-87.6925731']",41.7973624,-87.6926724,"South Fairfield Avenue, Marquette Manor, Gage Park, Chicago, Lake Township, Cook County, Illinois, 60629, United States",highway,residential,0.6200099999999998,South Fairfield Avenue,Marquette Manor,Gage Park
9/28/2019,18XX S Fairfield Ave**,118.0,15.0,12.1,14.9,11.0,11.0,10.3,10.0,10.9,11.6,9.73,8.26,7.8,8.1,6.52,-1.0,-1.0,"{""place_id"": 353034105, ""licence"": ""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"", ""osm_type"": ""way"", ""osm_id"": 1128415738, ""boundingbox"": [""41.7937237"", ""41.8005688"", ""-87.6927599"", ""-87.6925731""], ""lat"": ""41.7973624"", ""lon"": ""-87.6926724"", ""display_name"": ""South Fairfield Avenue, Marquette Manor, Gage Park, Chicago, Lake Township, Cook County, Illinois, 60629, United States"", ""class"": ""highway"", ""type"": ""residential"", ""importance"": 0.6200099999999998, ""address"": {""road"": ""South Fairfield Avenue"", ""neighbourhood"": ""Marquette Manor"", ""suburb"": ""Gage Park"", ""city"": ""Chicago"", ""municipality"": ""Lake Township"", ""county"": ""Cook County"", ""state"": ""Illinois"", ""ISO3166-2-lvl4"": ""US-IL"", ""postcode"": ""60629"", ""country"": ""United States"", ""country_code"": ""us""}}
",353034105.0,way,1128415738.0,"['41.7937237', '41.8005688', '-87.6927599', '-87.6925731']",41.7973624,-87.6926724,"South Fairfield Avenue, Marquette Manor, Gage Park, Chicago, Lake Township, Cook County, Illinois, 60629, United States",highway,residential,0.6200099999999998,South Fairfield Avenue,Marquette Manor,Gage Park
9/3/2019,18XX W 34Th St,6.12,7.33,10.6,11.8,12.8,30.9,38.4,36.2,27.6,20.8,7.43,6.8,-1.0,-1.0,-1.0,-1.0,-1.0,"{""place_id"": 110620711, ""licence"": ""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"", ""osm_type"": ""way"", ""osm_id"": 24092732, ""boundingbox"": [""41.8321033"", ""41.8322184"", ""-87.6844621"", ""-87.6753383""], ""lat"": ""41.8321582"", ""lon"": ""-87.6801125"", ""display_name"": ""West 34th Street, Ducktown, McKinley Park, Chicago, Cook County, Illinois, 60608, United States"", ""class"": ""highway"", ""type"": ""residential"", ""importance"": 0.6200099999999998, ""address"": {""road"": ""West 34th Street"", ""neighbourhood"": ""Ducktown"", ""suburb"": ""McKinley Park"", ""city"": ""Chicago"", ""county"": ""Cook County"", ""state"": ""Illinois"", ""ISO3166-2-lvl4"": ""US-IL"", ""postcode"": ""60608"", ""country"": ""United States"", ""country_code"": ""us""}}
",110620711.0,way,24092732.0,"['41.8321033', '41.8322184', '-87.6844621', '-87.6753383']",41.8321582,-87.6801125,"West 34th Street, Ducktown, McKinley Park, Chicago, Cook County, Illinois, 60608, United States",highway,residential,0.6200099999999998,West 34th Street,Ducktown,McKinley Park
4/30/2016,18XX W Cuyler Ave,1.01,3.63,6.78,6.8,3.68,4.52,4.52,4.64,5.33,4.06,1.41,1.24,-1.0,-1.0,-1.0,-1.0,-1.0,"{""place_id"": 142994333, ""licence"": ""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"", ""osm_type"": ""way"", ""osm_id"": 158949026, ""boundingbox"": [""41.9550973"", ""41.9551387"", ""-87.6787673"", ""-87.6763508""], ""lat"": ""41.9551052"", ""lon"": ""-87.6781654"", ""display_name"": ""West Cuyler Avenue, Cuyler, North Center, Chicago, Lake View Township, Cook County, Illinois, 60613, United States"", ""class"": ""highway"", ""type"": ""residential"", ""importance"": 0.6300099999999998, ""address"": {""road"": ""West Cuyler Avenue"", ""neighbourhood"": ""Cuyler"", ""suburb"": ""North Center"", ""city"": ""Chicago"", ""municipality"": ""Lake View Township"", ""county"": ""Cook County"", ""state"": ""Illinois"", ""ISO3166-2-lvl4"": ""US-IL"", ""postcode"": ""60613"", ""country"": ""United States"", ""country_code"": ""us""}}
",142994333.0,way,158949026.0,"['41.9550973', '41.9551387', '-87.6787673', '-87.6763508']",41.9551052,-87.6781654,"West Cuyler Avenue, Cuyler, North Center, Chicago, Lake View Township, Cook County, Illinois, 60613, United States",highway,residential,0.6300099999999998,West Cuyler Avenue,Cuyler,North Center
7/26/2021,18XX W Estes Ave,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,"{""place_id"": 276062503, ""licence"": ""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"", ""osm_type"": ""way"", ""osm_id"": 905356735, ""boundingbox"": [""42.0115561"", ""42.0115599"", ""-87.6661949"", ""-87.6659775""], ""lat"": ""42.0115599"", ""lon"": ""-87.6659775"", ""display_name"": ""West Estes Avenue, Rogers Park, Chicago, Rogers Park Township, Cook County, Illinois, 60645, United States"", ""class"": ""highway"", ""type"": ""residential"", ""importance"": 0.6199999999999999, ""address"": {""road"": ""West Estes Avenue"", ""suburb"": ""Rogers Park"", ""city"": ""Chicago"", ""municipality"": ""Rogers Park Township"", ""county"": ""Cook County"", ""state"": ""Illinois"", ""ISO3166-2-lvl4"": ""US-IL"", ""postcode"": ""60645"", ""country"": ""United States"", ""country_code"": ""us""}}
",276062503.0,way,905356735.0,"['42.0115561', '42.0115599', '-87.6661949', '-87.6659775']",42.0115599,-87.6659775,"West Estes Avenue, Rogers Park, Chicago, Rogers Park Township, Cook County, Illinois, 60645, United States",highway,residential,0.6199999999999999,West Estes Avenue,,Rogers Park
8/27/2016,18XX W Wellington Ave,5.77,7.0,8.41,9.07,8.44,9.32,11.6,15.7,17.1,16.1,10.2,2.07,-1.0,-1.0,-1.0,-1.0,-1.0,"{""place_id"": 110270315, ""licence"": ""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"", ""osm_type"": ""way"", ""osm_id"": 24076336, ""boundingbox"": [""41.9357854"", ""41.9358053"", ""-87.6930556"", ""-87.6903814""], ""lat"": ""41.935791"", ""lon"": ""-87.6921667"", ""display_name"": ""West Wellington Avenue, Avondale, Chicago, Cook County, Illinois, 60618, United States"", ""class"": ""highway"", ""type"": ""residential"", ""importance"": 0.6200099999999998, ""address"": {""road"": ""West Wellington Avenue"", ""suburb"": ""Avondale"", ""city"": ""Chicago"", ""county"": ""Cook County"", ""state"": ""Illinois"", ""ISO3166-2-lvl4"": ""US-IL"", ""postcode"": ""60618"", ""country"": ""United States"", ""country_code"": ""us""}}
",110270315.0,way,24076336.0,"['41.9357854', '41.9358053', '-87.6930556', '-87.6903814']",41.935791,-87.6921667,"West Wellington Avenue, Avondale, Chicago, Cook County, Illinois, 60618, United States",highway,residential,0.6200099999999998,West Wellington Avenue,,Avondale
11/5/2019,19XX N Bissell ,5.08,7.02,10.2,11.6,15.7,14.4,13.3,12.2,11.7,12.1,3.59,1.9,-1.0,-1.0,-1.0,-1.0,-1.0,"{""place_id"": 270474925, ""licence"": ""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"", ""osm_type"": ""way"", ""osm_id"": 860211864, ""boundingbox"": [""41.9225465"", ""41.9230125"", ""-87.6528701"", ""-87.6528538""], ""lat"": ""41.9230125"", ""lon"": ""-87.6528701"", ""display_name"": ""North Side Main Line, North Bissell Street, Lincoln Park, Chicago, Cook County, Illinois, 60614, United States"", ""class"": ""railway"", ""type"": ""subway"", ""importance"": 0.4200999999999999, ""address"": {""railway"": ""North Side Main Line"", ""road"": ""North Bissell Street"", ""suburb"": ""Lincoln Park"", ""city"": ""Chicago"", ""county"": ""Cook County"", ""state"": ""Illinois"", ""ISO3166-2-lvl4"": ""US-IL"", ""postcode"": ""60614"", ""country"": ""United States"", ""country_code"": ""us""}}
",270474925.0,way,860211864.0,"['41.9225465', '41.9230125', '-87.6528701', '-87.6528538']",41.9230125,-87.6528701,"North Side Main Line, North Bissell Street, Lincoln Park, Chicago, Cook County, Illinois, 60614, United States",railway,subway,0.4200999999999999,North Bissell Street,,Lincoln Park
1/14/2017,19XX N Dayton St***,3.12,3.02,2.7,2.47,2.21,2.54,11.6,15.3,14.1,2.31,1.14,1.03,-1.0,-1.0,-1.0,-1.0,-1.0,"{""place_id"": 142282454, ""licence"": ""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"", ""osm_type"": ""way"", ""osm_id"": 158977043, ""boundingbox"": [""41.9114858"", ""41.9138064"", ""-87.6495766"", ""-87.6495233""], ""lat"": ""41.9121682"", ""lon"": ""-87.6495455"", ""display_name"": ""North Dayton Street, Lincoln Park, Chicago, Cook County, Illinois, 60614, United States"", ""class"": ""highway"", ""type"": ""residential"", ""importance"": 0.6200099999999998, ""address"": {""road"": ""North Dayton Street"", ""suburb"": ""Lincoln Park"", ""city"": ""Chicago"", ""county"": ""Cook County"", ""state"": ""Illinois"", ""ISO3166-2-lvl4"": ""US-IL"", ""postcode"": ""60614"", ""country"": ""United States"", ""country_code"": ""us""}}
",142282454.0,way,158977043.0,"['41.9114858', '41.9138064', '-87.6495766', '-87.6495233']",41.9121682,-87.6495455,"North Dayton Street, Lincoln Park, Chicago, Cook County, Illinois, 60614, United States",highway,residential,0.6200099999999998,North Dayton Street,,Lincoln Park
4/22/2017,19XX N Dayton St***,4.06,3.85,6.88,11.9,11.1,11.3,11.6,12.2,12.3,12.0,16.9,9.71,-1.0,-1.0,-1.0,-1.0,-1.0,"{""place_id"": 142282454, ""licence"": ""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"", ""osm_type"": ""way"", ""osm_id"": 158977043, ""boundingbox"": [""41.9114858"", ""41.9138064"", ""-87.6495766"", ""-87.6495233""], ""lat"": ""41.9121682"", ""lon"": ""-87.6495455"", ""display_name"": ""North Dayton Street, Lincoln Park, Chicago, Cook County, Illinois, 60614, United States"", ""class"": ""highway"", ""type"": ""residential"", ""importance"": 0.6200099999999998, ""address"": {""road"": ""North Dayton Street"", ""suburb"": ""Lincoln Park"", ""city"": ""Chicago"", ""county"": ""Cook County"", ""state"": ""Illinois"", ""ISO3166-2-lvl4"": ""US-IL"", ""postcode"": ""60614"", ""country"": ""United States"", ""country_code"": ""us""}}
",142282454.0,way,158977043.0,"['41.9114858', '41.9138064', '-87.6495766', '-87.6495233']",41.9121682,-87.6495455,"North Dayton Street, Lincoln Park, Chicago, Cook County, Illinois, 60614, United States",highway,residential,0.6200099999999998,North Dayton Street,,Lincoln Park
12/22/2018,19XX N Dayton St***,10.6,8.54,12.4,14.5,15.0,15.4,15.6,16.2,16.7,16.8,24.6,11.9,5.11,1.25,1.11,-1.0,-1.0,"{""place_id"": 142282454, ""licence"": ""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"", ""osm_type"": ""way"", ""osm_id"": 158977043, ""boundingbox"": [""41.9114858"", ""41.9138064"", ""-87.6495766"", ""-87.6495233""], ""lat"": ""41.9121682"", ""lon"": ""-87.6495455"", ""display_name"": ""North Dayton Street, Lincoln Park, Chicago, Cook County, Illinois, 60614, United States"", ""class"": ""highway"", ""type"": ""residential"", ""importance"": 0.6200099999999998, ""address"": {""road"": ""North Dayton Street"", ""suburb"": ""Lincoln Park"", ""city"": ""Chicago"", ""county"": ""Cook County"", ""state"": ""Illinois"", ""ISO3166-2-lvl4"": ""US-IL"", ""postcode"": ""60614"", ""country"": ""United States"", ""country_code"": ""us""}}
",142282454.0,way,158977043.0,"['41.9114858', '41.9138064', '-87.6495766', '-87.6495233']",41.9121682,-87.6495455,"North Dayton Street, Lincoln Park, Chicago, Cook County, Illinois, 60614, United States",highway,residential,0.6200099999999998,North Dayton Street,,Lincoln Park
3/1/2019,19XX N Harding ,5.62,8.64,7.8,12.6,6.77,5.8,5.49,5.04,5.3,4.8,3.51,2.78,-1.0,-1.0,-1.0,-1.0,-1.0,nan,,,,,,,,,,,,,
